spine,title,year,director,boxset,movie_id,imdb_rating,metascore
480,The Human Condition III: A Soldier's Prayer,1961,Masaki Kobayashi,Standalone,the-human-condition-iii-a-soldiers-prayer-1961,8.8,NA
480,The Human Condition II: Road to Eternity,1959,Masaki Kobayashi,Standalone,the-human-condition-ii-road-to-eternity-1959,8.5,NA
480,The Human Condition I: No Greater Love,1959,Masaki Kobayashi,Standalone,the-human-condition-i-no-greater-love-1959,8.5,NA
479,My Dinner with Andre,1981,Louis Malle,Standalone,my-dinner-with-andre-1981,7.7,83
478,Last Year at Marienbad,1961,Alain Resnais,Standalone,last-year-at-marienbad-1961,7.6,NA
477,Bergman Island,2006,Marie Nyreröd,Standalone,bergman-island-2006,NA,NA
476,The Curious Case of Benjamin Button,2008,David Fincher,Standalone,the-curious-case-of-benjamin-button-2008,7.8,70
475,The Friends of Eddie Coyle,1973,Peter Yates,Standalone,the-friends-of-eddie-coyle-1973,7.4,84
474,Intentions of Murder,1964,Shohei Imamura,Pigs Pimps & Prostitutes: 3 Films of Shohei Imamura,intentions-of-murder-1964,7.6,NA
473,The Insect Woman,1963,Shohei Imamura,Pigs Pimps & Prostitutes: 3 Films of Shohei Imamura,the-insect-woman-1963,7.4,NA
472,Pigs and Battleships,1961,Shohei Imamura,Pigs Pimps & Prostitutes: 3 Films of Shohei Imamura,pigs-and-battleships-1961,7.4,NA
470,Wise Blood,1979,John Huston,Standalone,wise-blood-1979,6.9,84
469,The Hit,1984,Stephen Frears,Standalone,the-hit-1984,7,75
468,Bluebeard,1936,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,bluebeard-1936,6.3,NA
468,Similarities Between Length and Speed,1937,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,similarities-between-length-and-speed-1937,6.1,NA
468,Voyage to the Sky,1937,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,voyage-to-the-sky-1937,6.6,NA
468,The Struggle for Survival,1937,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-struggle-for-survival-1937,5.7,NA
468,The Fourth Dimension,1936,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-fourth-dimension-1936,NA,NA
468,Experimental Treatment of a Hemorrhage in a Dog,1930,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,experimental-treatment-of-a-hemorrhage-in-a-dog-1930,4.8,NA
468,The Stickleback's Eggs,1925,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-sticklebacks-eggs-1925,NA,NA
468,Daphnia,1928,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,daphnia-1928,6.2,NA
468,Sea Urchins,1929,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,sea-urchins-1929,6.4,NA
468,The Octopus,1928,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-octopus-1928,6.6,NA
468,Pigeons in the Square,1982,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,pigeons-in-the-square-1982,6.3,NA
468,Diatoms,1968,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,diatoms-1968,6.3,NA
468,Sea Ballerinas,1956,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,sea-ballerinas-1956,6.5,NA
468,Freshwater Assassins,1947,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,freshwater-assassins-1947,6.5,NA
468,The Vampire,1945,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-vampire-1945,6.6,NA
468,"Acera, or the Witches' Dance",1972,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,acera-or-the-witches-dance-1972,6.6,NA
468,Shrimp Stories,1964,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,shrimp-stories-1964,6.4,NA
468,The Love Life of an Octopus,1967,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-love-life-of-an-octopus-1967,NA,NA
468,The Sea Horse,1935,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,the-sea-horse-1935,7.2,NA
468,Liquid Crystals,1978,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,liquid-crystals-1978,NA,NA
468,How Some Jellyfish Are Born,1960,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,how-some-jellyfish-are-born-1960,6.5,NA
468,Sea Urchins,1954,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,sea-urchins-1954,6.9,NA
468,Hyas and Stenorhynchus,1929,Jean Painlevé,Science Is Fiction: 23 Films by Jean Painlevé,hyas-and-stenorhynchus-1929,6.8,NA
467,Empire of Passion,1978,Nagisa Oshima,Standalone,empire-of-passion-1978,7,NA
466,In the Realm of the Senses,1976,Nagisa Oshima,Standalone,in-the-realm-of-the-senses-1976,6.6,NA
465,Dodes'ka-den,1970,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,dodeskaden-1970,7.3,NA
464,Danton,1983,Andrzej Wajda,Standalone,danton-1983,7.4,NA
463,General Della Rovere,1959,Roberto Rossellini,Standalone,general-della-rovere-1959,7.7,NA
462,The Last Metro,1980,François Truffaut,Standalone,the-last-metro-1980,7.3,NA
461,Hobson's Choice,1954,David Lean,Standalone,hobsons-choice-1954,7.7,NA
460,Simon of the Desert,1965,Luis Buñuel,Standalone,simon-of-the-desert-1965,7.8,NA
459,The Exterminating Angel,1962,Luis Buñuel,Standalone,the-exterminating-angel-1962,8,NA
458,El Norte,1983,Gregory Nava,Standalone,el-norte-1983,7.7,75
457,Magnificent Obsession,1954,Douglas Sirk,Standalone,magnificent-obsession-1954,7,77
456,The Taking of Power by Louis XIV,1966,Roberto Rossellini,Standalone,the-taking-of-power-by-louis-xiv-1966,7.1,NA
455,White Dog,1982,Samuel Fuller,Standalone,white-dog-1982,7,NA
454,Europa,1991,Lars von Trier,Lars von Trier’s Europe Trilogy,europa-1991,7.5,69
453,Chungking Express,1994,Wong Kar-wai,World of Wong Kar-wai,chungking-express-1994,7.9,78
452,The Spy Who Came In from the Cold,1965,Martin Ritt,Standalone,the-spy-who-came-in-from-the-cold-1965,7.5,NA
451,Fan-Fan the Tulip,1952,Christian Jaque,Standalone,fanfan-the-tulip-1952,NA,NA
450,Bottle Rocket,1996,Wes Anderson,The Wes Anderson Archive,bottle-rocket-1996,6.9,67
449,Missing,1982,Constantinos Gavras,Standalone,missing-1982,7.7,78
448,Le Deuxième Souffle,1966,Jean-Pierre Melville,Standalone,le-deuxième-souffle-1966,7.9,NA
447,Le Doulos,1962,Jean-Pierre Melville,Standalone,le-doulos-1962,7.7,NA
446,An Autumn Afternoon,1962,Yasujirō Ozu,Standalone,an-autumn-afternoon-1962,8,91
445,The Earrings of Madame de...,1953,Max Ophüls,Standalone,the-earrings-of-madame-de-1953,7.9,NA
444,Le Plaisir,1952,Max Ophüls,Standalone,le-plaisir-1952,7.6,NA
443,La Ronde,1950,Max Ophüls,Standalone,la-ronde-1950,7.5,82
442,Twenty-Four Eyes,1954,Keisuke Kinoshita,Standalone,twentyfour-eyes-1954,8,NA
441,The Small Back Room,1949,Michael Powell & Emeric Pressburger,Standalone,the-small-back-room-1949,NA,NA
440,Brand Upon the Brain!,2006,Guy Maddin,Standalone,brand-upon-the-brain-2006,7.3,79
439,Trafic,1971,Jacques Tati,Standalone,trafic-1971,NA,NA
438,Mon oncle Antoine,1971,Claude Jutra,Standalone,mon-oncle-antoine-1971,NA,NA
437,Vampyr,1932,Carl Theodor Dreyer,Standalone,vampyr-1932,7.4,NA
436,Before the Rain,1994,Milčo Mančevski,Standalone,before-the-rain-1994,7.8,NA
435,The Furies,1950,Anthony Mann,Standalone,the-furies-1950,7.3,NA
434,The Big Risk,1960,Claude Sautet,Standalone,the-big-risk-1960,7.5,84
433,Patriotism,1966,Domoto Masaki & Yukio Mishima,Standalone,patriotism-1966,7.4,NA
432,Mishima: A Life in Four Chapters,1985,Paul Schrader,Standalone,mishima-a-life-in-four-chapters-1985,7.9,84
431,The Thief of Bagdad,1940,Ludwig Berger & Michael Powell & Tim Whelan,Standalone,the-thief-of-bagdad-1940,7.4,NA
430,The Fire Within,1963,Louis Malle,Standalone,the-fire-within-1963,7.8,NA
429,The Lovers,1958,Louis Malle,Standalone,the-lovers-1958,7.2,NA
428,Blast of Silence,1961,Allen Baron,Standalone,blast-of-silence-1961,7.4,75
427,Death of a Cyclist,1955,Juan Antonio Bardem,Standalone,death-of-a-cyclist-1955,7.7,NA
426,The Ice Storm,1997,Ang Lee,Standalone,the-ice-storm-1997,7.3,72
425,Antonio Gaudí,1984,Hiroshi Teshigahara,Standalone,antonio-gaudí-1984,7.2,NA
424,Mafioso,1962,Alberto Lattuada,10 Years of Rialto Pictures,mafioso-1962,7.6,88
423,Walker,1987,Alex Cox,Standalone,walker-1987,6.6,NA
422,The Last Emperor,1987,Bernardo Bertolucci,Standalone,the-last-emperor-1987,7.7,76
421,Pierrot le Fou,1965,Jean-Luc Godard,Standalone,pierrot-le-fou-1965,7.4,NA
420,Le Bonheur,1965,Agnès Varda,4 by Agnès Varda,le-bonheur-1965,8.8,NA
419,La Pointe Courte,1955,Agnès Varda,4 by Agnès Varda,la-pointe-courte-1955,7,NA
417,This Sporting Life,1963,Lindsay Anderson,Standalone,this-sporting-life-1963,7.5,NA
416,Miss Julie,1951,Alf Sjöberg,Standalone,miss-julie-1951,7.2,NA
415,The Naked Prey,1965,Cornel Wilde,Standalone,the-naked-prey-1965,7.3,64
414,Two-Lane Blacktop,1971,Monte Hellman,Standalone,twolane-blacktop-1971,7.2,89
413,Drunken Angel,1948,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,drunken-angel-1948,7.6,NA
412,Sawdust and Tinsel,1953,Ingmar Bergman,Standalone,sawdust-and-tinsel-1953,7.4,NA
411,Berlin Alexanderplatz,1980,Rainer Werner Fassbinder,Standalone,berlin-alexanderplatz-1980,8.4,NA
410,Under the Volcano,1984,John Huston,Standalone,under-the-volcano-1984,6.8,70
409,Days of Heaven,1978,Terrence Malick,Standalone,days-of-heaven-1978,7.7,94
408,Breathless,1960,Jean-Luc Godard,Standalone,breathless-1960,7.7,96
407,Mala Noche,1986,Gus Van Sant,Standalone,mala-noche-1986,6.5,NA
406,Night Journey,1960,Alexander Hammid,Martha Graham: Dance on Film,night-journey-1960,6.1,NA
406,A Dancer's World,1957,Peter Glushanok,Martha Graham: Dance on Film,a-dancers-world-1957,6.5,NA
406,Appalachian Spring,1959,Peter Glushanok,Martha Graham: Dance on Film,appalachian-spring-1959,NA,NA
405,The 3 Penny Opera,1931,Georg Wilhelm Pabst,Standalone,the-3-penny-opera-1931,NA,NA
404,Robinson Crusoe on Mars,1964,Byron Haskin,Standalone,robinson-crusoe-on-mars-1964,6.4,NA
403,Cria!,1976,Carlos Saura,Standalone,cria-1976,7.9,NA
402,The Milky Way,1969,Luis Buñuel,Standalone,the-milky-way-1969,7.3,NA
401,Night on Earth,1991,Jim Jarmusch,Standalone,night-on-earth-1991,7.7,68
400,Stranger Than Paradise,1984,Jim Jarmusch,Standalone,stranger-than-paradise-1984,7.4,86
399,House of Games,1987,David Mamet,Standalone,house-of-games-1987,7.2,78
398,The Strange Ones,1950,Jean-Pierre Melville,Standalone,the-strange-ones-1950,NA,NA
397,Ivan's Childhood,1962,Andrei Tarkovsky,Standalone,ivans-childhood-1962,8,NA
396,Ace in the Hole,1951,Billy Wilder,Standalone,ace-in-the-hole-1951,8.1,72
395,The Face of Another,1966,Hiroshi Teshigahara,Three Films by Hiroshi Teshigahara,the-face-of-another-1966,7.9,NA
394,Woman in the Dunes,1964,Hiroshi Teshigahara,Three Films by Hiroshi Teshigahara,woman-in-the-dunes-1964,8.4,NA
393,Pitfall,1962,Hiroshi Teshigahara,Three Films by Hiroshi Teshigahara,pitfall-1962,7.5,NA
391,if....,1968,Lindsay Anderson,Standalone,if-1968,7.4,NA
390,Sweet Movie,1974,Dušan Makavejev,Standalone,sweet-movie-1974,6,NA
389,WR: Mysteries of the Organism,1971,Dušan Makavejev,Standalone,wr-mysteries-of-the-organism-1971,6.7,NA
388,The Two of Us,1967,Claude Berri,Standalone,the-two-of-us-1967,7.6,NA
387,Sans Soleil,1983,Chris Marker,Standalone,sans-soleil-1983,7.7,NA
387,La Jetée,1962,Chris Marker,Standalone,la-jetée-1962,8.2,NA
386,Sansho the Bailiff,1954,Kenji Mizoguchi,Standalone,sansho-the-bailiff-1954,8.4,96
385,Army of Shadows,1969,Jean-Pierre Melville,10 Years of Rialto Pictures,army-of-shadows-1969,8.1,99
384,Vengeance Is Mine,1979,Shohei Imamura,Standalone,vengeance-is-mine-1979,7.7,85
383,Brute Force,1947,Jules Dassin,Standalone,brute-force-1947,7.5,80
382,Overlord,1975,Stuart Cooper,Standalone,overlord-1975,7.1,88
381,La Haine,1995,Mathieu Kassovitz,Standalone,la-haine-1995,8.1,NA
380,The Naked City,1948,Jules Dassin,Standalone,the-naked-city-1948,7.5,74
379,The Burmese Harp,1956,Kon Ichikawa,Standalone,the-burmese-harp-1956,8,73
378,Fires on the Plain,1959,Kon Ichikawa,Standalone,fires-on-the-plain-1959,7.9,NA
377,When a Woman Ascends the Stairs,1960,Mikio Naruse,Standalone,when-a-woman-ascends-the-stairs-1960,8,NA
376,49th Parallel,1941,Michael Powell & Emeric Pressburger,Standalone,49th-parallel-1941,NA,NA
375,Green for Danger,1946,Sidney Gilliat,Standalone,green-for-danger-1946,7.4,NA
374,Bicycle Thieves,1948,Vittorio De Sica,Standalone,bicycle-thieves-1948,8.2,NA
373,The Proud Valley,1940,Pen Tennyson,Paul Robeson: Portraits of an Artist,the-proud-valley-1940,NA,NA
372,Sanders of the River,1935,Zoltán Korda,Paul Robeson: Portraits of an Artist,sanders-of-the-river-1935,5.4,NA
371,Body and Soul,1925,Oscar Micheaux,Paul Robeson: Portraits of an Artist,body-and-soul-1925,6.2,NA
370,Emperor Jones,1933,Dudley Murphy,Paul Robeson: Portraits of an Artist,emperor-jones-1933,6.4,NA
369,Paul Robeson: Tribute to an Artist,1979,Saul J. Turell,Paul Robeson: Portraits of an Artist,paul-robeson-tribute-to-an-artist-1979,7.5,NA
369,Native Land,1942,Leo Hurwitz & Paul Strand,Paul Robeson: Portraits of an Artist,native-land-1942,6.3,NA
369,Jericho,1937,Thornton Freeland,Paul Robeson: Portraits of an Artist,jericho-1937,NA,NA
369,Borderline,1930,Kenneth Macpherson,Paul Robeson: Portraits of an Artist,borderline-1930,6.1,NA
368,Corridors of Blood,1958,Robert Day,Monsters and Madmen,corridors-of-blood-1958,6.4,NA
367,Grip of the Strangler,1958,Robert Day,Monsters and Madmen,grip-of-the-strangler-1958,NA,NA
366,The Atomic Submarine,1959,Spencer G. Bennet,Monsters and Madmen,the-atomic-submarine-1959,5.1,NA
365,First Man into Space,1959,Robert Day,Monsters and Madmen,first-man-into-space-1959,5.4,NA
363,Mouchette,1967,Robert Bresson,Standalone,mouchette-1967,7.7,NA
362,Border Radio,1987,Allison Anders & Dean Lent & Kurt Voss,Standalone,border-radio-1987,5.3,NA
361,The Beales of Grey Gardens,2006,Albert Maysles & David Maysles,Standalone,the-beales-of-grey-gardens-2006,7.2,NA
360,Symbiopsychotaxiplasm: Take 2½,2005,William Greaves,Standalone,symbiopsychotaxiplasm-take-2½-2005,NA,NA
360,Symbiopsychotaxiplasm: Take One,1968,William Greaves,Standalone,symbiopsychotaxiplasm-take-one-1968,7.2,71
359,The Double Life of Véronique,1991,Krzysztof Kieślowski,Standalone,the-double-life-of-véronique-1991,7.6,86
358,Pandora's Box,1929,Georg Wilhelm Pabst,Standalone,pandoras-box-1929,7.7,NA
357,The Fallen Idol,1948,Carol Reed,Standalone,the-fallen-idol-1948,7.6,88
356,Sweetie,1989,Jane Campion,Standalone,sweetie-1989,6.7,81
355,Hands Over the City,1963,Francesco Rosi,Standalone,hands-over-the-city-1963,7.6,NA
354,"Clean, Shaven",1993,Lodge Kerrigan,Standalone,clean-shaven-1993,7,NA
353,Sólo con tu pareja,1991,Alfonso Cuarón,Standalone,sólo-con-tu-pareja-1991,NA,NA
352,Jigoku,1960,Nobuo Nakagawa,Standalone,jigoku-1960,NA,NA
351,The Spirit of the Beehive,1973,Víctor Erice,Standalone,the-spirit-of-the-beehive-1973,7.7,87
350,Seduced and Abandoned,1964,Pietro Germi,Standalone,seduced-and-abandoned-1964,7.9,NA
349,Kicking and Screaming,1995,Noah Baumbach,Standalone,kicking-and-screaming-1995,6.6,75
348,Love in the Afternoon,1972,Eric Rohmer,Six Moral Tales,love-in-the-afternoon-1972,7.6,NA
347,Claire's Knee,1970,Eric Rohmer,Six Moral Tales,claires-knee-1970,7.5,NA
346,La Collectionneuse,1967,Eric Rohmer,Six Moral Tales,la-collectionneuse-1967,NA,NA
345,My Night at Maud's,1969,Eric Rohmer,Six Moral Tales,my-night-at-mauds-1969,7.8,NA
344,Suzanne’s Career,1963,Eric Rohmer,Six Moral Tales,suzannes-career-1963,6.8,NA
343,The Bakery Girl of Monceau,1963,Eric Rohmer,Six Moral Tales,the-bakery-girl-of-monceau-1963,7.3,NA
341,A Canterbury Tale,1944,Michael Powell & Emeric Pressburger,Standalone,a-canterbury-tale-1944,7.3,85
340,Koko: A Talking Gorilla,1978,Barbet Schroeder,Standalone,koko-a-talking-gorilla-1978,7.3,NA
339,Yi Yi,2000,Edward Yang,Standalone,yi-yi-2000,8.1,94
338,Equinox,1970,Jack Woods,Standalone,equinox-1970,5.2,NA
337,A Nos Amours,1983,Maurice Pialat,Standalone,a-nos-amours-1983,NA,NA
336,Dazed and Confused,1993,Richard Linklater,Standalone,dazed-and-confused-1993,7.6,82
335,Elevator to the Gallows,1958,Louis Malle,Standalone,elevator-to-the-gallows-1958,7.9,94
334,Harlan County U.S.A.,1976,Barbara Kopple,Standalone,harlan-county-usa-1976,8.2,80
333,Fists in the Pocket,1965,Marco Bellocchio,Standalone,fists-in-the-pocket-1965,7.6,NA
332,Viridiana,1961,Luis Buñuel,Standalone,viridiana-1961,8,NA
331,Late Spring,1949,Yasujirō Ozu,Standalone,late-spring-1949,8.2,93
330,Au Revoir les Enfants,1987,Louis Malle,3 Films by Louis Malle,au-revoir-les-enfants-1987,8,88
329,"Lacombe, Lucien",1974,Louis Malle,3 Films by Louis Malle,lacombe-lucien-1974,7.6,NA
328,Murmur of the Heart,1971,Louis Malle,3 Films by Louis Malle,murmur-of-the-heart-1971,7.5,NA
326,Metropolitan,1990,Whit Stillman,Standalone,metropolitan-1990,NA,NA
325,Kind Hearts and Coronets,1949,Robert Hamer,Standalone,kind-hearts-and-coronets-1949,8,NA
324,La Bête Humaine,1938,Jean Renoir,Standalone,la-bête-humaine-1938,NA,NA
323,The Children Are Watching Us,1943,Vittorio De Sica,Standalone,the-children-are-watching-us-1943,7.7,NA
322,Mr. Arkadin,1955,Orson Welles,Standalone,mr-arkadin-1955,NA,NA
321,The Virgin Spring,1960,Ingmar Bergman,Ingmar Bergman: Four Masterworks,the-virgin-spring-1960,8,NA
320,Young Mr. Lincoln,1939,John Ford,Standalone,young-mr-lincoln-1939,7.5,91
319,The Bad Sleep Well,1960,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-bad-sleep-well-1960,8,NA
318,Forbidden Games,1952,René Clément,Standalone,forbidden-games-1952,8,NA
317,The Tales of Hoffmann,1951,Michael Powell & Emeric Pressburger,Standalone,the-tales-of-hoffmann-1951,7.1,NA
316,Ran,1985,Akira Kurosawa,Standalone,ran-1985,8.2,97
315,Shoot the Piano Player,1960,François Truffaut,Standalone,shoot-the-piano-player-1960,7.4,NA
314,Pickpocket,1959,Robert Bresson,Standalone,pickpocket-1959,7.5,NA
313,Kill!,1968,Kihachi Okamoto,Rebel Samurai: Sixties Swordplay Classics,kill-1968,7.4,NA
312,Samurai Spy,1965,Masahiro Shinoda,Rebel Samurai: Sixties Swordplay Classics,samurai-spy-1965,7,NA
311,Sword of the Beast,1965,Hideo Gosha,Rebel Samurai: Sixties Swordplay Classics,sword-of-the-beast-1965,7.5,NA
310,Samurai Rebellion,1967,Masaki Kobayashi,Rebel Samurai: Sixties Swordplay Classics,samurai-rebellion-1967,8.3,90
309,Ugetsu,1953,Kenji Mizoguchi,Standalone,ugetsu-1953,8.1,NA
308,Masculin Féminin,1966,Jean-Luc Godard,Standalone,masculin-féminin-1966,7.3,NA
307,Naked,1993,Mike Leigh,Standalone,naked-1993,7.7,85
306,Le Samouraï,1967,Jean-Pierre Melville,Standalone,le-samouraï-1967,8,90
305,Boudu Saved from Drowning,1932,Jean Renoir,Standalone,boudu-saved-from-drowning-1932,7.2,NA
304,The Man Who Fell to Earth,1976,Nicolas Roeg,Standalone,the-man-who-fell-to-earth-1976,6.6,81
303,Bad Timing,1980,Nicolas Roeg,Standalone,bad-timing-1980,6.9,NA
302,Harakiri,1962,Masaki Kobayashi,Standalone,harakiri-1962,8.6,85
301,An Angel at My Table,1990,Jane Campion,Standalone,an-angel-at-my-table-1990,7.4,79
300,The Life Aquatic with Steve Zissou,2004,Wes Anderson,The Wes Anderson Archive,the-life-aquatic-with-steve-zissou-2004,7.2,62
299,Story of a Prostitute,1965,Seijun Suzuki,Standalone,story-of-a-prostitute-1965,7.3,NA
298,Gate of Flesh,1964,Seijun Suzuki,Standalone,gate-of-flesh-1964,7.2,NA
297,Au Hasard Balthazar,1966,Robert Bresson,10 Years of Rialto Pictures,au-hasard-balthazar-1966,7.7,98
296,Le Notti Bianche,1957,Luchino Visconti,Standalone,le-notti-bianche-1957,NA,NA
295,Crazed Fruit,1956,Kō Nakahira,Standalone,crazed-fruit-1956,7.2,NA
294,The Browning Version,1951,Anthony Asquith,Standalone,the-browning-version-1951,8,NA
293,The Flowers of St. Francis,1950,Roberto Rossellini,Standalone,the-flowers-of-st-francis-1950,7.3,NA
292,Unfaithfully Yours,1948,Preston Sturges,Standalone,unfaithfully-yours-1948,7.4,NA
291,Heaven Can Wait,1943,Ernst Lubitsch,Standalone,heaven-can-wait-1943,7.3,NA
290,The Phantom of Liberty,1974,Luis Buñuel,Standalone,the-phantom-of-liberty-1974,7.8,NA
289,Hoop Dreams,1994,Steve James,Standalone,hoop-dreams-1994,8.3,98
288,F for Fake,1973,Orson Welles,Standalone,f-for-fake-1973,7.7,87
287,Burden of Dreams,1982,Les Blank,Standalone,burden-of-dreams-1982,7.9,77
286,Divorce Italian Style,1961,Pietro Germi,Standalone,divorce-italian-style-1961,7.9,NA
285,Ashes and Diamonds,1958,Andrzej Wajda,Andrzej Wajda: Three War Films,ashes-and-diamonds-1958,7.7,NA
284,Kanal,1957,Andrzej Wajda,Andrzej Wajda: Three War Films,kanal-1957,7.9,NA
283,A Generation,1955,Andrzej Wajda,Andrzej Wajda: Three War Films,a-generation-1955,7.1,NA
281,Jules and Jim,1962,François Truffaut,Standalone,jules-and-jim-1962,7.7,97
280,The Sword of Doom,1966,Kihachi Okamoto,Standalone,the-sword-of-doom-1966,7.9,NA
279,Young Törless,1966,Volker Schlöndorff,Standalone,young-törless-1966,7.3,NA
278,L'Eclisse,1962,Michelangelo Antonioni,Standalone,leclisse-1962,7.7,NA
277,My Own Private Idaho,1991,Gun Van Sant,Standalone,my-own-private-idaho-1991,7,77
276,The River,1951,Jean Renoir,Standalone,the-river-1951,7.4,NA
275,Tout Va Bien,1972,Jean-Luc Godard & Jean-Pierre Gorin,Standalone,tout-va-bien-1972,6.5,NA
274,Night and the City,1950,Jules Dassin,Standalone,night-and-the-city-1950,7.8,NA
273,Thieves' Highway,1949,Jules Dassin,Standalone,thieves-highway-1949,7.5,NA
272,La Commare Secca,1962,Bernardo Bertolucci,Standalone,la-commare-secca-1962,NA,NA
271,Touchez Pas au Grisbi,1954,Jacques Becker,10 Years of Rialto Pictures,touchez-pas-au-grisbi-1954,NA,NA
270,Casque d'Or,1952,Jacques Becker,Standalone,casque-dor-1952,7.6,NA
269,Fighting Elegy,1966,Seijun Suzuki,Standalone,fighting-elegy-1966,6.9,NA
268,Youth of the Beast,1963,Seijun Suzuki,Standalone,youth-of-the-beast-1963,7.3,NA
267,Kagemusha,1980,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,kagemusha-1980,7.9,84
266,The King of Kings,1927,Cecil B. DeMille,Standalone,the-king-of-kings-1927,7.3,NA
265,Short Cuts,1993,Robert Altman,Standalone,short-cuts-1993,7.6,81
264,The Making of Fanny and Alexander,1984,Ingmar Bergman,Fanny and Alexander Box Set,the-making-of-fanny-and-alexander-1984,7.5,NA
264,Fanny and Alexander,1984,Ingmar Bergman,Fanny and Alexander Box Set,fanny-and-alexander-1984,7.5,NA
263,Fanny and Alexander,1982,Ingmar Bergman,Fanny and Alexander Box Set,fanny-and-alexander-1982,8.1,100
260,Eyes Without a Face,1960,Georges Franju,Standalone,eyes-without-a-face-1960,7.6,90
259,Fat Girl,2001,Catherine Breillat,Standalone,fat-girl-2001,6.4,77
258,Tanner '88,1988,Robert Altman,Standalone,tanner-88-1988,7.8,NA
257,Secret Honor,1984,Robert Altman,Standalone,secret-honor-1984,7.2,NA
256,A Constant Forge,2000,Charles Kiselyak,John Cassavetes: Five Films,a-constant-forge-2000,7.4,NA
255,Opening Night,1977,John Cassavetes,John Cassavetes: Five Films,opening-night-1977,7.9,69
254,The Killing of a Chinese Bookie,1976,John Cassavetes,John Cassavetes: Five Films,the-killing-of-a-chinese-bookie-1976,7.3,65
253,A Woman Under the Influence,1974,John Cassavetes,John Cassavetes: Five Films,a-woman-under-the-influence-1974,8,88
252,Faces,1968,John Cassavetes,John Cassavetes: Five Films,faces-1968,7.4,88
251,Shadows,1958,John Cassavetes,John Cassavetes: Five Films,shadows-1958,7.2,86
249,The Battle of Algiers,1966,Gillo Pontecorvo,Standalone,the-battle-of-algiers-1966,8.1,96
248,Videodrome,1983,David Cronenberg,Standalone,videodrome-1983,7.2,58
247,Slacker,1990,Richard Linklater,Standalone,slacker-1990,7,69
246,I Vitelloni,1953,Federico Fellini,Essential Fellini,i-vitelloni-1953,7.8,87
245,Port of Shadows,1938,Marcel Carné,Standalone,port-of-shadows-1938,7.7,NA
244,Elena and Her Men,1956,Jean Renoir,Stage and Spectacle: Three Films by Jean Renoir,elena-and-her-men-1956,6.2,NA
243,French Cancan,1955,Jean Renoir,Stage and Spectacle: Three Films by Jean Renoir,french-cancan-1955,7.3,NA
242,The Golden Coach,1952,Jean Renoir,Stage and Spectacle: Three Films by Jean Renoir,the-golden-coach-1952,7,NA
240,Early Summer,1951,Yasujirō Ozu,Standalone,early-summer-1951,8.1,94
239,The Lower Depths,1957,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-lower-depths-1957,7.2,NA
239,The Lower Depths,1936,Jean Renoir,Standalone,the-lower-depths-1936,7.5,NA
238,A Woman Is a Woman,1961,Jean-Luc Godard,Standalone,a-woman-is-a-woman-1961,7.3,71
237,Smiles of a Summer Night,1955,Ingmar Bergman,Ingmar Bergman: Four Masterworks,smiles-of-a-summer-night-1955,7.7,NA
236,Mamma Roma,1962,Pier Paolo Pasolini,Pasolini 101,mamma-roma-1962,7.8,NA
235,The Leopard,1963,Luchino Visconti,Standalone,the-leopard-1963,7.9,100
234,The Tin Drum,1979,Volker Schlöndorff,Standalone,the-tin-drum-1979,7.4,63
233,Stray Dog,1949,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,stray-dog-1949,7.8,NA
232,Floating Weeds,1959,Yasujirō Ozu,Standalone,floating-weeds-1959,7.9,NA
232,A Story of Floating Weeds,1934,Yasujirō Ozu,Standalone,a-story-of-floating-weeds-1934,7.6,NA
231,The Testament of Dr. Mabuse,1933,Fritz Lang,Standalone,the-testament-of-dr-mabuse-1933,7.9,NA
