spine,title,year,boxset,runtime_min,language,tmdb_popularity,tmdb_vote_avg,tmdb_vote_count,imdb_rating,metascore,tmdb_id,movie_id
96,Written on the Wind,1956,Standalone,99,English,1.3107,6.9,267,7.3,86,69605,written-on-the-wind-1956
95,All That Heaven Allows,1955,Standalone,89,English,1.4004,7.4,328,7.6,NA,43316,all-that-heaven-allows-1955
94,I Know Where I'm Going!,1945,Standalone,91,English,1.7253,7.1,164,7.4,NA,56137,i-know-where-im-going-1945
93,Black Narcissus,1947,Standalone,100,English,1.3354,7.5,542,7.7,86,16391,black-narcissus-1947
92,Fiend Without a Face,1958,Standalone,74,English,1.0148,6,88,6.1,NA,29347,fiend-without-a-face-1958
91,The Blob,1958,Standalone,82,English,3.5881,6.218,648,6.3,58,8851,the-blob-1958
90,Kwaidan,1964,Standalone,183,Japanese,3.4366,7.723,444,7.9,NA,30959,kwaidan-1964
89,Sisters,1972,Standalone,93,English,1.9673,6.707,434,6.8,70,22307,sisters-1972
88,"Ivan the Terrible, Part II: The Boyars' Plot",1946,Standalone,82,Russian,1.5766,7.322,171,7.8,NA,43118,ivan-the-terrible-part-ii-the-boyars-plot-1946
88,"Ivan the Terrible, Part I",1944,Eisenstein: The Sound Years,95,Russian,2.1629,7.289,225,7.7,NA,9797,ivan-the-terrible-part-i-1944
87,Alexander Nevsky,1938,Standalone,109,Russian,1.2943,7,231,7.5,NA,10235,alexander-nevsky-1938
85,Pygmalion,1938,Standalone,96,English,1.0343,7.006,158,7.7,NA,25016,pygmalion-1938
84,Good Morning,1959,Standalone,94,Japanese,3.9182,7.7,308,7.8,87,28276,good-morning-1959
83,The Harder They Come,1972,Standalone,103,English,0.9136,6.541,122,6.9,NA,7514,the-harder-they-come-1972
82,Hamlet,1948,Standalone,153,English,1.873,7.44,285,7.6,82,23383,hamlet-1948
81,Variety Lights,1950,Essential Fellini,93,Italian,0.7665,6.9,100,7.1,81,43389,variety-lights-1950
80,The Element of Crime,1984,Lars von Trier’s Europe Trilogy,104,Danish,1.3641,6.347,222,6.7,66,9063,the-element-of-crime-1984
79,The Dentist,1932,W. C. Fields—Six Short Films,21,English,0.4789,5.8,39,6.7,NA,52279,the-dentist-1932
79,The Barber Shop,1933,W. C. Fields—Six Short Films,21,English,0.4229,6.304,23,6.6,NA,52283,the-barber-shop-1933
79,The Fatal Glass of Beer,1933,W. C. Fields—Six Short Films,19,English,0.5246,5.9,47,6.6,NA,52280,the-fatal-glass-of-beer-1933
79,The Pharmacist,1933,W. C. Fields—Six Short Films,20,English,0.1628,5.8,31,6.5,NA,52282,the-pharmacist-1933
79,The Golf Specialist,1930,W. C. Fields—Six Short Films,20,English,0.4371,5.235,34,6.2,NA,37358,the-golf-specialist-1930
79,Pool Sharks,1915,W. C. Fields—Six Short Films,10,None Spoken,0.1879,5.244,41,5.6,NA,52276,pool-sharks-1915
78,The Bank Dick,1940,Standalone,72,English,1.0338,6.492,127,7.1,NA,911,the-bank-dick-1940
77,...And God Created Woman,1956,Standalone,92,French,1.707,6.1,258,6.3,NA,8420,and-god-created-woman-1956
76,Brief Encounter,1945,David Lean Directs Noël Coward,86,English,2.7157,7.7,695,8,92,851,brief-encounter-1945
75,Chasing Amy,1997,Standalone,114,English,2.6026,6.763,1514,7.2,71,2255,chasing-amy-1997
74,Vagabond,1985,4 by Agnès Varda,106,French,1.9776,7.3,358,7.6,NA,44018,vagabond-1985
73,Cléo from 5 to 7,1962,4 by Agnès Varda,90,French,3.5415,7.655,764,7.8,87,499,cléo-from-5-to-7-1962
72,Le Million,1931,Standalone,83,French,0.7297,6.856,87,7.4,NA,32317,le-million-1931
71,The Magic Flute,1975,Standalone,134,Swedish,1.9875,7.184,98,7.4,NA,44864,the-magic-flute-1975
70,The Last Temptation of Christ,1988,Standalone,164,English,3.6974,7.2,1172,7.5,80,11051,the-last-temptation-of-christ-1988
69,Testament of Orpheus,1960,The Orphic Trilogy,80,French,1.1825,7.649,124,7.2,75,36878,testament-of-orpheus-1960
68,Orpheus,1950,The Orphic Trilogy,95,French,2.7508,7.7,287,7.8,NA,4558,orpheus-1950
67,The Blood of a Poet,1932,The Orphic Trilogy,55,French,0.6096,7.1,190,7.3,67,36877,the-blood-of-a-poet-1932
65,Rushmore,1998,The Wes Anderson Archive,93,English,3.9684,7.394,2691,7.6,87,11545,rushmore-1998
64,The Third Man,1949,10 Years of Rialto Pictures,105,English,4.2192,7.904,2068,8.1,97,1092,the-third-man-1949
63,Carnival of Souls,1962,Standalone,78,English,2.5661,6.9,526,7,NA,16093,carnival-of-souls-1962
62,The Passion of Joan of Arc,1928,Standalone,81,None Spoken,2.0023,7.983,1072,8.1,98,780,the-passion-of-joan-of-arc-1928
61,Life of Brian,1979,Standalone,94,English,5.492,7.758,4855,8,77,583,life-of-brian-1979
60,Autumn Sonata,1978,Standalone,93,Swedish,3.3597,8,689,8.1,NA,12761,autumn-sonata-1978
59,The Night Porter,1974,Standalone,118,Italian,2.3258,6.722,379,6.6,NA,26648,the-night-porter-1974
58,Peeping Tom,1960,Standalone,101,English,2.3543,7.443,891,7.6,NA,11167,peeping-tom-1960
57,Charade,1963,Standalone,113,English,3.262,7.661,1508,7.8,83,4808,charade-1963
56,The 39 Steps,1935,Wrong Men & Notorious Women: Five Hitchcock Thrillers,86,English,1.5648,7.33,1034,7.6,93,260,the-39-steps-1935
55,The Unbearable Lightness of Being,1988,Standalone,171,English,2.1932,6.9,508,7.2,73,10644,the-unbearable-lightness-of-being-1988
54,For All Mankind,1989,Standalone,80,English,0.9605,7.8,155,8.1,79,20423,for-all-mankind-1989
53,Sanjuro,1962,AK 100: 25 Films by Akira Kurosawa,96,Japanese,3.2408,8,705,8,83,11712,sanjuro-1962
52,Yojimbo,1961,AK 100: 25 Films by Akira Kurosawa,110,Japanese,3.8539,8.083,1656,8.2,93,11878,yojimbo-1961
51,Brazil,1985,Standalone,143,English,4.7107,7.668,3643,7.8,84,68,brazil-1985
50,And the Ship Sails On,1983,Essential Fellini,129,Italian,1.728,7.205,161,7.5,NA,5622,and-the-ship-sails-on-1983
49,Nights of Cabiria,1957,Essential Fellini,110,Italian,1.5574,7.991,849,8.1,NA,19426,nights-of-cabiria-1957
48,Black Orpheus,1959,Standalone,100,Portuguese,1.9147,6.983,234,7.4,81,40423,black-orpheus-1959
47,Insomnia,1997,Standalone,96,Norwegian,1.5045,7.03,313,7.2,NA,26610,insomnia-1997
46,The Most Dangerous Game,1932,Standalone,63,English,0.9833,6.9,300,7.1,NA,1994,the-most-dangerous-game-1932
45,Taste of Cherry,1997,Standalone,99,Persian,2.1058,7.685,691,7.7,80,30020,taste-of-cherry-1997
44,The Red Shoes,1948,Standalone,133,English,1.7748,8,735,8.1,NA,19542,the-red-shoes-1948
43,Lord of the Flies,1963,Standalone,92,English,2.4961,6.688,564,6.9,67,9960,lord-of-the-flies-1963
42,Fishing with John,1991,Standalone,149,English,2.1129,7.647,34,8,NA,61820,fishing-with-john-1991
41,Henry V,1944,Standalone,137,English,1.2054,6.683,131,7,NA,22638,henry-v-1944
40,Armageddon,1998,Standalone,151,English,8.4666,6.83,8464,6.7,42,95,armageddon-1998
39,Tokyo Drifter,1966,Standalone,83,Japanese,2.0489,7.088,204,7.1,NA,45706,tokyo-drifter-1966
38,Branded to Kill,1967,Standalone,91,Japanese,2.0826,7.183,251,7.2,NA,17905,branded-to-kill-1967
37,Time Bandits,1981,Standalone,116,English,2.561,6.6,1130,6.9,79,36819,time-bandits-1981
36,The Wages of Fear,1953,Standalone,153,French,2.0705,8.006,1061,8.1,85,204,the-wages-of-fear-1953
35,Diabolique,1955,Standalone,118,French,1.9307,7.899,1079,8.1,NA,827,diabolique-1955
34,Andrei Rublev,1966,Standalone,183,Russian,3.7715,7.962,930,8,NA,895,andrei-rublev-1966
33,Nanook of the North,1922,Standalone,79,None Spoken,1.5369,7.08,323,7.6,NA,669,nanook-of-the-north-1922
32,Oliver Twist,1948,Standalone,121,English,2.2073,7.6,250,7.8,84,10949,oliver-twist-1948
31,Great Expectations,1946,Standalone,118,English,1.989,7.3,367,7.8,90,14320,great-expectations-1946
30,M,1931,Standalone,110,German,2.7429,8.061,2432,8.3,NA,832,m-1931
29,Picnic at Hanging Rock,1975,Standalone,107,English,1.8464,7.23,874,7.4,81,11020,picnic-at-hanging-rock-1975
28,Blood for Dracula,1974,Standalone,103,English,1.1001,5.683,180,6.1,NA,25944,blood-for-dracula-1974
27,Flesh for Frankenstein,1973,Standalone,95,English,1.8317,5.764,148,5.8,NA,3043,flesh-for-frankenstein-1973
26,The Long Good Friday,1980,Standalone,114,English,1.9728,7.178,412,7.5,82,14807,the-long-good-friday-1980
25,Alphaville,1965,Standalone,99,French,1.2287,6.914,608,7,92,8072,alphaville-1965
24,High and Low,1963,AK 100: 25 Films by Akira Kurosawa,142,Japanese,6.6156,8.4,1097,8.4,90,12493,high-and-low-1963
23,RoboCop,1987,Standalone,102,English,7.3003,7.352,5631,7.6,70,5548,robocop-1987
22,Summertime,1955,Standalone,100,English,1.2297,6.7,166,7.1,NA,50363,summertime-1955
21,Dead Ringers,1988,Standalone,115,English,2.0027,7.1,987,7.2,86,9540,dead-ringers-1988
20,Sid and Nancy,1986,Standalone,114,English,2.1488,6.7,555,7,76,14924,sid-and-nancy-1986
19,Shock Corridor,1963,Standalone,102,English,1.2899,6.965,285,7.3,NA,25504,shock-corridor-1963
18,The Naked Kiss,1964,Standalone,93,English,1.3574,7,197,7.2,83,26031,the-naked-kiss-1964
17,"Salò, or the 120 Days of Sodom",1975,Standalone,117,Italian,4.3681,6.344,2269,5.8,NA,5336,salò-or-the-120-days-of-sodom-1975
16,Samurai III: Duel at Ganryu Island,1956,Standalone,105,Japanese,2.225,7.1,136,7.5,NA,31378,samurai-iii-duel-at-ganryu-island-1956
15,Samurai II: Duel at Ichijoji Temple,1955,Standalone,103,Japanese,2.6164,7.1,136,7.3,NA,31374,samurai-ii-duel-at-ichijoji-temple-1955
14,Samurai I: Musashi Miyamoto,1954,Standalone,93,Japanese,1.5671,7.145,203,7.4,NA,31372,samurai-i-musashi-miyamoto-1954
13,The Silence of the Lambs,1991,Standalone,119,English,3.7237,8.345,17724,8.6,86,274,the-silence-of-the-lambs-1991
12,This Is Spinal Tap,1984,Standalone,82,English,5.46,7.418,1603,7.9,92,11031,this-is-spinal-tap-1984
11,The Seventh Seal,1957,Ingmar Bergman: Four Masterworks,96,Swedish,3.5665,8.163,3299,8.1,88,490,the-seventh-seal-1957
10,Walkabout,1971,Standalone,95,English,1.8655,7.3,435,7.6,85,36040,walkabout-1971
9,Hard Boiled,1992,Standalone,126,Cantonese,5.1726,7.526,912,7.7,NA,11782,hard-boiled-1992
8,The Killer,1989,Standalone,110,Cantonese,4.9579,7.591,878,7.7,82,10835,the-killer-1989
7,A Night to Remember,1958,Standalone,123,English,2.5281,7.6,286,7.9,NA,10971,a-night-to-remember-1958
6,Beauty and the Beast,1946,Standalone,96,French,1.8296,7.512,659,7.9,92,648,beauty-and-the-beast-1946
5,The 400 Blows,1959,Standalone,99,French,3.1657,8,2307,8,NA,147,the-400-blows-1959
4,Amarcord,1973,Essential Fellini,123,Italian,2.6867,7.887,1198,7.8,NA,7857,amarcord-1973
3,The Lady Vanishes,1938,Wrong Men & Notorious Women: Five Hitchcock Thrillers,96,English,7.4957,7.437,1008,7.7,98,940,the-lady-vanishes-1938
2,Seven Samurai,1954,AK 100: 25 Films by Akira Kurosawa,207,Japanese,11.6577,8.451,4148,8.6,98,346,seven-samurai-1954
1,Grand Illusion,1937,Standalone,114,French,1.3117,7.862,765,8.1,NA,777,grand-illusion-1937
NA,Last Holiday,1950,Essential Art House: Volume Three,88,English,1.3435,7.1,54,7.3,NA,16939,last-holiday-1950
NA,Gervaise,1956,Essential Art House: Volume Four,112,French,1.6358,6.7,54,7.4,NA,52726,gervaise-1956
NA,Mayerling,1936,Essential Art House: Volume Four,96,French,0.6954,6.389,18,7,NA,43876,mayerling-1936
NA,Daybreak,1939,Essential Art House: Volume Four,93,French,0.7288,7.59,250,7.7,NA,27053,daybreak-1939
NA,Kapo,1960,Essential Art House: Volume Five,117,Italian,0.9974,6.9,80,7.6,NA,45884,kapo-1960
NA,The Great Chase,1962,50 Years of Janus Films,77,English,0.3291,6.2,6,6.8,NA,171971,the-great-chase-1962
NA,The Love Goddesses,1965,50 Years of Janus Films,87,English,0.8646,6.1,23,6.9,NA,67363,the-love-goddesses-1965
NA,Paddle to the Sea,1966,Three Children’s Classics from Janus Films,28,English,0.6,6.8,15,7.7,NA,46796,paddle-to-the-sea-1966
NA,Sanshiro Sugata,1943,AK 100: 25 Films by Akira Kurosawa,80,Japanese,1.8903,6.5,140,6.7,NA,35022,sanshiro-sugata-1943
NA,The Most Beautiful,1944,AK 100: 25 Films by Akira Kurosawa,85,Japanese,1.2064,5.5,55,5.6,NA,17988,the-most-beautiful-1944
NA,"Sanshiro Sugata, Part Two",1945,AK 100: 25 Films by Akira Kurosawa,83,Japanese,1.6435,5.9,58,6,NA,45965,sanshiro-sugata-part-two-1945
NA,The Men Who Tread on the Tiger's Tail,1945,AK 100: 25 Films by Akira Kurosawa,59,Japanese,2.6275,6.7,97,6.7,NA,36916,the-men-who-tread-on-the-tigers-tail-1945
NA,No Regrets for Our Youth,1946,AK 100: 25 Films by Akira Kurosawa,111,Japanese,1.1636,6.9,85,7.1,NA,43487,no-regrets-for-our-youth-1946
NA,One Wonderful Sunday,1947,AK 100: 25 Films by Akira Kurosawa,108,Japanese,1.2954,7.2,91,7.2,NA,45967,one-wonderful-sunday-1947
NA,Scandal,1950,AK 100: 25 Films by Akira Kurosawa,0,French,0.4292,5.4,5,7.2,NA,397068,scandal-1950
NA,The Idiot,1951,AK 100: 25 Films by Akira Kurosawa,166,Japanese,1.9519,7,126,7.1,NA,24774,the-idiot-1951
NA,I Live in Fear,1955,AK 100: 25 Films by Akira Kurosawa,103,Japanese,2.1308,7.3,119,7.3,NA,21490,i-live-in-fear-1955
NA,Madadayo,1993,AK 100: 25 Films by Akira Kurosawa,134,Japanese,1.7779,7.324,131,7.3,79,13889,madadayo-1993
NA,Murderous Maids,2000,10 Years of Rialto Pictures,94,French,0.9017,6.1,37,6.8,78,62124,murderous-maids-2000
NA,Crisis,1946,Ingmar Bergman's Cinema,93,Swedish,0.6787,6.37,104,6.4,NA,30734,crisis-1946
NA,A Ship to India,1947,Ingmar Bergman's Cinema,96,Swedish,0.8657,6.454,54,6.4,NA,106122,a-ship-to-india-1947
NA,Port of Call,1948,Ingmar Bergman's Cinema,93,Swedish,0.4953,6.6,65,6.6,NA,51141,port-of-call-1948
NA,Thirst,1949,Ingmar Bergman's Cinema,85,Swedish,0.7349,6.3,68,6.5,NA,51143,thirst-1949
NA,To Joy,1950,Ingmar Bergman's Cinema,99,Swedish,0.6617,6.8,71,7.2,NA,39284,to-joy-1950
NA,Waiting Women,1952,Ingmar Bergman's Cinema,104,Swedish,1.1899,6.4,70,7,NA,69544,waiting-women-1952
NA,A Lesson in Love,1954,Ingmar Bergman's Cinema,97,Swedish,0.5009,6.7,71,7,NA,64782,a-lesson-in-love-1954
NA,Dreams,1955,Ingmar Bergman's Cinema,88,Swedish,0.9501,7,80,7,NA,97211,dreams-1955
NA,Brink of Life,1958,Ingmar Bergman's Cinema,85,Swedish,0.718,7.5,91,7.3,NA,60899,brink-of-life-1958
NA,The Devil's Eye,1960,Ingmar Bergman's Cinema,88,Swedish,1.4316,7.1,112,7.1,NA,48145,the-devils-eye-1960
NA,All These Women,1964,Ingmar Bergman's Cinema,80,Swedish,0.6076,6.095,58,5.4,NA,96118,all-these-women-1964
NA,Hour of the Wolf,1968,Ingmar Bergman's Cinema,88,Swedish,1.8862,7.384,541,7.5,NA,18333,hour-of-the-wolf-1968
NA,The Rite,1969,Ingmar Bergman's Cinema,72,Swedish,1.6801,6.846,91,7,NA,65092,the-rite-1969
NA,The Passion of Anna,1969,Ingmar Bergman's Cinema,101,Swedish,0.7741,7.4,195,7.6,NA,42602,the-passion-of-anna-1969
NA,Fårö Document,1970,Ingmar Bergman's Cinema,57,Swedish,1.4912,6.9,18,6.7,NA,304081,fårö-document-1970
NA,The Touch,1971,Ingmar Bergman's Cinema,115,Swedish,0.7218,5.806,54,6.3,NA,105254,the-touch-1971
NA,The Serpent's Egg,1977,Ingmar Bergman's Cinema,120,English,0.9473,6.21,124,6.6,NA,47474,the-serpents-egg-1977
NA,Fårö Document 1979,1979,Ingmar Bergman's Cinema,103,Swedish,1.6958,6.5,18,6.7,NA,119421,fårö-document-1979-1979
NA,From the Life of the Marionettes,1980,Ingmar Bergman's Cinema,104,German,0.9205,7.3,113,7.2,NA,42152,from-the-life-of-the-marionettes-1980
NA,After the Rehearsal,1984,Ingmar Bergman's Cinema,74,Swedish,1.3636,6.8,67,7.1,NA,42090,after-the-rehearsal-1984
NA,Saraband,2003,Ingmar Bergman's Cinema,120,Swedish,0.6866,7.168,125,7.5,80,55650,saraband-2003
NA,Varda by Agnès,2019,The Complete Films of Agnès Varda,115,French,0.564,7.9,75,7.8,NA,554967,varda-by-agnès-2019
NA,Les 3 Boutons,2015,The Complete Films of Agnès Varda,11,French,0.4073,5.7,16,6.1,NA,358341,les-3-boutons-2015
NA,"O Seasons, O Castles",1958,The Complete Films of Agnès Varda,21,French,0.8503,6.326,23,6.9,NA,278727,o-seasons-o-castles-1958
NA,Along the Coast,1958,The Complete Films of Agnès Varda,26,French,0.5308,7.341,66,7.4,NA,238952,along-the-coast-1958
NA,Fiancés on the Bridge,1962,The Complete Films of Agnès Varda,5,French,0.7496,6.5,70,6.7,NA,54464,fiancés-on-the-bridge-1962
NA,Diary of a Pregnant Woman,1958,The Complete Films of Agnès Varda,16,French,0.2782,6.5,51,6.7,NA,95378,diary-of-a-pregnant-woman-1958
NA,The So-Called Caryatids,1984,The Complete Films of Agnès Varda,12,French,0.5172,6.211,38,7,NA,46777,the-socalled-caryatids-1984
NA,"You've Got Beautiful Stairs, You Know...",1986,The Complete Films of Agnès Varda,3,French,0.672,5.9,33,6.4,NA,264290,youve-got-beautiful-stairs-you-know-1986
NA,Daguerréotypes,1975,The Complete Films of Agnès Varda,80,French,0.5709,7.3,51,7.6,NA,49650,daguerréotypes-1975
NA,The Vanishing Lion,2003,The Complete Films of Agnès Varda,11,French,0.8488,5.9,17,6.5,NA,139426,the-vanishing-lion-2003
NA,The Creatures,1966,The Complete Films of Agnès Varda,94,French,1.4008,6.4,49,6.4,NA,53026,the-creatures-1966
NA,Elsa the Rose,1966,The Complete Films of Agnès Varda,20,French,0.4767,6.1,20,6.8,NA,186361,elsa-the-rose-1966
NA,Uncle Yanco,1967,The Complete Films of Agnès Varda,18,French,1.0153,7.2,53,7.4,NA,277677,uncle-yanco-1967
NA,Black Panthers,1968,The Complete Films of Agnès Varda,28,French,0.6487,7.122,94,7.4,NA,144597,black-panthers-1968
NA,Lions Love,1969,The Complete Films of Agnès Varda,110,English,1.3039,5.8,43,5.9,NA,63320,lions-love-1969
NA,Mur Murs,1981,The Complete Films of Agnès Varda,82,French,0.8043,7.4,33,7.4,NA,230048,mur-murs-1981
NA,Documenteur,1981,The Complete Films of Agnès Varda,65,French,1.1814,6.6,51,6.9,NA,157160,documenteur-1981
NA,Women Reply,1975,The Complete Films of Agnès Varda,8,French,0.7307,6.3,54,6.9,NA,186365,women-reply-1975
NA,The Pleasure of Love in Iran,1976,The Complete Films of Agnès Varda,6,French,0.3313,5.8,35,6.4,NA,143499,the-pleasure-of-love-in-iran-1976
NA,"Seven Rooms, Kitchen, Bathroom, for Sale",1984,The Complete Films of Agnès Varda,28,French,0.7641,6.7,12,6.7,NA,251004,seven-rooms-kitchen-bathroom-for-sale-1984
NA,Jane B. by Agnès V.,1988,The Complete Films of Agnès Varda,97,French,1.0068,6.7,62,7.2,NA,53028,jane-b-by-agnès-v-1988
NA,Kung-Fu Master!,1988,The Complete Films of Agnès Varda,80,French,1.3614,6.5,69,6.9,NA,47429,kungfu-master-1988
NA,Jacquot de Nantes,1991,The Complete Films of Agnès Varda,118,French,0.8336,7.5,61,7.7,NA,41789,jacquot-de-nantes-1991
NA,The Young Girls Turn 25,1993,The Complete Films of Agnès Varda,65,French,0.569,7.2,24,7,76,200381,the-young-girls-turn-25-1993
NA,The World of Jacques Demy,1995,The Complete Films of Agnès Varda,90,French,1.59,6.8,15,7.4,75,200011,the-world-of-jacques-demy-1995
NA,One Hundred and One Nights,1995,The Complete Films of Agnès Varda,105,French,1.0238,6,59,6.5,NA,94771,one-hundred-and-one-nights-1995
NA,The Gleaners and I,2000,The Complete Films of Agnès Varda,82,French,0.9456,7.641,217,7.7,NA,44379,the-gleaners-and-i-2000
NA,The Gleaners and I: Two Years Later,2002,The Complete Films of Agnès Varda,63,French,0.3795,7,36,7.1,NA,84026,the-gleaners-and-i-two-years-later-2002
NA,Faces Places,2017,The Complete Films of Agnès Varda,94,French,0.8998,7.638,412,7.8,94,451995,faces-places-2017
NA,Hello Cubans,1963,The Complete Films of Agnès Varda,30,French,0.4764,7.361,54,7.5,NA,144599,hello-cubans-1963
NA,Ulysse,1983,The Complete Films of Agnès Varda,22,French,0.4142,6.7,28,7.4,NA,257524,ulysse-1983
NA,"Ydessa, the Bears and etc.",2004,The Complete Films of Agnès Varda,44,French,0.6296,5.6,13,7.1,NA,283514,ydessa-the-bears-and-etc-2004
NA,Agnès Varda: From Here to There,2011,The Complete Films of Agnès Varda,235,French,0.4147,7.6,6,8,NA,745698,agnès-varda-from-here-to-there-2011
NA,The Beaches of Agnès,2008,The Complete Films of Agnès Varda,110,French,1.0993,7.7,139,8,86,38879,the-beaches-of-agnès-2008
NA,The Swindle,1955,Essential Fellini,113,Italian,0.8915,7.312,218,7.5,NA,36102,the-swindle-1955
NA,Intervista,1987,Essential Fellini,108,Italian,0.9011,6.8,92,7,83,47715,intervista-1987
NA,As Tears Go By,1988,World of Wong Kar-wai,98,Cantonese,2.9293,6.942,362,7,67,24163,as-tears-go-by-1988
NA,Days of Being Wild,1990,World of Wong Kar-wai,94,Cantonese,5.3787,7.245,574,7.4,93,18311,days-of-being-wild-1990
NA,Fallen Angels,1995,World of Wong Kar-wai,98,Cantonese,6.633,7.674,1267,7.5,71,11220,fallen-angels-1995
NA,Happy Together,1997,World of Wong Kar-wai,96,Cantonese,4.6416,7.565,784,7.7,70,18329,happy-together-1997
NA,2046,2004,World of Wong Kar-wai,128,Mandarin,3.2553,7.224,1053,7.4,78,844,2046-2004
NA,Accattone,1961,Pasolini 101,117,Italian,1.6337,7.715,513,7.6,NA,12491,accattone-1961
NA,Love Meetings,1964,Pasolini 101,88,Italian,0.909,8.255,290,7.5,NA,42733,love-meetings-1964
NA,The Gospel According to St. Matthew,1964,Pasolini 101,137,Italian,1.3454,7.42,405,7.6,NA,24192,the-gospel-according-to-st-matthew-1964
NA,The Hawks and the Sparrows,1966,Pasolini 101,85,Italian,0.963,7.224,362,7.2,NA,33954,the-hawks-and-the-sparrows-1966
NA,Oedipus Rex,1967,Pasolini 101,104,Italian,2.1336,6.8,361,7.2,NA,42691,oedipus-rex-1967
NA,Pigsty,1969,Pasolini 101,99,Italian,1.4637,7,162,6.6,NA,48688,pigsty-1969
NA,Medea,1969,Pasolini 101,118,Italian,1.0025,6.6,188,6.9,NA,26356,medea-1969
