movie_id,genre
the-inland-sea-1991,Documentary
klute-1971,Thriller
klute-1971,Mystery
klute-1971,Crime
the-bakers-wife-1938,Comedy
the-bakers-wife-1938,Drama
europa-europa-1990,History
europa-europa-1990,Drama
europa-europa-1990,War
nineteen-eightyfour-1984,Drama
nineteen-eightyfour-1984,Science Fiction
war-and-peace-1965,History
war-and-peace-1965,Drama
war-and-peace-1965,War
war-and-peace-1965,Romance
hedwig-and-the-angry-inch-2001,Comedy
hedwig-and-the-angry-inch-2001,Music
hedwig-and-the-angry-inch-2001,Drama
humanité-1999,Drama
humanité-1999,Mystery
the-life-of-jesus-1997,Drama
swing-time-1936,Romance
swing-time-1936,Comedy
one-sings-the-other-doesnt-1977,Drama
one-sings-the-other-doesnt-1977,Music
blue-velvet-1986,Mystery
blue-velvet-1986,Thriller
blue-velvet-1986,Crime
let-the-sunshine-in-2017,Comedy
let-the-sunshine-in-2017,Drama
let-the-sunshine-in-2017,Romance
funny-games-1997,Drama
funny-games-1997,Horror
funny-games-1997,Thriller
the-heiress-1949,Drama
the-heiress-1949,Romance
the-heiress-1949,History
my-brilliant-career-1979,Drama
my-brilliant-career-1979,Romance
police-story-2-1988,Action
police-story-2-1988,Crime
police-story-2-1988,Thriller
police-story-1985,Action
police-story-1985,Crime
police-story-1985,Comedy
a-face-in-the-crowd-1957,Drama
diamonds-of-the-night-1964,Drama
diamonds-of-the-night-1964,War
japón-2002,Drama
i-wanna-hold-your-hand-1978,Comedy
i-wanna-hold-your-hand-1978,Music
detour-1945,Drama
detour-1945,Thriller
wanda-1970,Drama
wanda-1970,Crime
the-kid-brother-1927,Comedy
the-kid-brother-1927,Drama
to-sleep-with-anger-1990,Drama
death-in-venice-1971,Drama
shame-1968,War
shame-1968,Drama
the-truth-1960,Drama
the-truth-1960,Romance
in-the-heat-of-the-night-1967,Crime
in-the-heat-of-the-night-1967,Drama
in-the-heat-of-the-night-1967,Mystery
in-the-heat-of-the-night-1967,Thriller
4-months-3-weeks-and-2-days-2007,Drama
mikey-and-nicky-1976,Crime
mikey-and-nicky-1976,Drama
24-frames-2017,Drama
panic-1946,Drama
panic-1946,Crime
panic-1946,Thriller
forty-guns-1957,Western
forty-guns-1957,Drama
a-dry-white-season-1989,Drama
a-dry-white-season-1989,Thriller
the-magnificent-ambersons-1942,Drama
the-magnificent-ambersons-1942,Romance
true-stories-1986,Comedy
true-stories-1986,Music
some-like-it-hot-1959,Comedy
some-like-it-hot-1959,Romance
some-like-it-hot-1959,Crime
a-story-from-chikamatsu-1954,Drama
a-story-from-chikamatsu-1954,Romance
the-princess-bride-1987,Adventure
the-princess-bride-1987,Family
the-princess-bride-1987,Fantasy
the-princess-bride-1987,Comedy
the-princess-bride-1987,Romance
shampoo-1975,Comedy
shampoo-1975,Drama
eight-hours-dont-make-a-day-1972,Comedy
eight-hours-dont-make-a-day-1972,Drama
a-raisin-in-the-sun-1961,Drama
a-raisin-in-the-sun-1961,Romance
cold-water-1994,Drama
memories-of-underdevelopment-1968,Drama
the-tree-of-life-2011,Drama
the-tree-of-life-2011,Fantasy
smithereens-1982,Drama
smithereens-1982,Music
smithereens-1982,Romance
the-ballad-of-gregorio-cortez-1982,Western
the-ballad-of-gregorio-cortez-1982,History
a-matter-of-life-and-death-1946,Romance
a-matter-of-life-and-death-1946,Fantasy
a-matter-of-life-and-death-1946,Drama
a-matter-of-life-and-death-1946,Comedy
sex-lies-and-videotape-1989,Drama
dragon-inn-1967,Action
dragon-inn-1967,Adventure
bull-durham-1988,Comedy
bull-durham-1988,Romance
the-devil-is-a-woman-1935,Comedy
the-devil-is-a-woman-1935,Drama
the-devil-is-a-woman-1935,Romance
the-devil-is-a-woman-1935,History
blonde-venus-1932,Drama
shanghai-express-1932,Drama
shanghai-express-1932,Romance
shanghai-express-1932,War
shanghai-express-1932,Crime
shanghai-express-1932,History
dishonored-1931,Drama
dishonored-1931,War
dishonored-1931,Romance
morocco-1930,Drama
morocco-1930,Romance
female-trouble-1974,Comedy
female-trouble-1974,Crime
bowling-for-columbine-2002,Documentary
bowling-for-columbine-2002,Drama
el-sur-1983,Drama
manila-in-the-claws-of-light-1975,Drama
manila-in-the-claws-of-light-1975,Mystery
midnight-cowboy-1969,Drama
graduation-2016,Comedy
graduation-2016,Action
graduation-2016,Science Fiction
beyond-the-hills-2012,Drama
beyond-the-hills-2012,Romance
the-other-side-of-hope-2017,Comedy
the-other-side-of-hope-2017,Drama
moonrise-1948,Drama
the-virgin-suicides-1999,Drama
the-virgin-suicides-1999,Romance
dead-man-1995,Drama
dead-man-1995,Fantasy
dead-man-1995,Western
the-color-of-pomegranates-1969,Drama
the-color-of-pomegranates-1969,History
the-awful-truth-1937,Comedy
the-awful-truth-1937,Romance
women-in-love-1969,Drama
women-in-love-1969,Romance
king-of-jazz-1930,Animation
king-of-jazz-1930,Music
baal-1970,Drama
the-age-of-innocence-1993,Drama
the-age-of-innocence-1993,Romance
an-actors-revenge-1963,Drama
the-hero-1966,Action
the-hero-1966,Drama
the-hero-1966,War
tom-jones-1963,Comedy
tom-jones-1963,Romance
tom-jones-1963,History
night-of-the-living-dead-1968,Horror
night-of-the-living-dead-1968,Thriller
night-of-the-living-dead-1968,Science Fiction
comradeship-1931,Drama
westfront-1918-1930,War
westfront-1918-1930,Drama
i-daniel-blake-2016,Drama
the-breakfast-club-1985,Comedy
the-breakfast-club-1985,Drama
election-1999,Comedy
election-1999,Drama
jabberwocky-1977,Fantasy
jabberwocky-1977,Comedy
desert-hearts-1985,Drama
desert-hearts-1985,Romance
the-philadelphia-story-1940,Comedy
the-philadelphia-story-1940,Romance
first-2012,Documentary
bud-greenspan-presents-vancouver-2010-stories-of-olympic-glory-2011,Documentary
the-everlasting-flame-2009,Documentary
bud-greenspans-torino-2006-stories-of-olympic-glory-2007,Documentary
bud-greenspans-athens-2004-stories-of-olympic-glory-2005,Documentary
salt-lake-city-2002-stories-of-olympic-glory-2003,Documentary
sydney-2000-stories-of-olympic-glory-2001,Documentary
olympic-glory-1999,Documentary
nagano-98-olympics-stories-of-honor-and-glory-1998,Documentary
atlantas-olympic-glory-1997,Documentary
lillehammer-94-16-days-of-glory-1994,Documentary
marathon-1993,Documentary
one-light-one-world-1992,Documentary
beyond-all-barriers-1989,Documentary
hand-in-hand-1989,Documentary
seoul-1988-1989,Documentary
calgary-88-16-days-of-glory-1989,Documentary
16-days-of-glory-1985,Documentary
a-turning-point-1984,Documentary
o-sport-you-are-peace-1981,Documentary
olympic-spirit-1980,Documentary
games-of-the-xxi-olympiad-1977,Documentary
white-rock-1977,Documentary
sapporo-winter-olympics-1972,Documentary
the-olympics-in-mexico-1969,Documentary
snows-of-grenoble-1968,Documentary
13-days-in-france-1968,Documentary
13-days-in-france-1968,History
sensation-of-the-century-1966,Documentary
ix-olympic-winter-games-innsbruck-1964-1964,Documentary
the-grand-olympics-1961,Documentary
people-hopes-medals-1960,Documentary
the-horse-in-focus-1956,Documentary
alain-mimoun-1959,Documentary
the-melbourne-rendezvous-1957,Documentary
olympic-games-1956-1956,Documentary
white-vertigo-1956,Documentary
memories-of-the-olympic-summer-of-1952-1954,Documentary
gold-and-glory-1953,Documentary
where-the-world-meets-1952,Documentary
the-vi-olympic-winter-games-oslo-1952-1952,Documentary
xivth-olympiad-the-glory-of-sport-1948,Documentary
fight-without-hate-1948,Documentary
olympia-part-two-festival-of-beauty-1938,Documentary
olympia-part-one-festival-of-the-nations-1938,Documentary
youth-of-the-world-1936,Documentary
the-olympic-games-amsterdam-1928-1928,Documentary
the-ix-olympiad-in-amsterdam-1928,Documentary
the-white-stadium-1928,Documentary
the-olympic-games-in-paris-1924-1925,Documentary
the-olympic-games-as-they-were-practiced-in-ancient-greece-1924,Documentary
the-1924-chamonix-olympic-games-1924,Documentary
the-games-of-the-v-olympiad-stockholm-1912-2017,Documentary
personal-shopper-2016,Drama
personal-shopper-2016,Mystery
personal-shopper-2016,Thriller
twin-peaks-fire-walk-with-me-1992,Drama
twin-peaks-fire-walk-with-me-1992,Mystery
twin-peaks-fire-walk-with-me-1992,Horror
barry-lyndon-1975,Drama
barry-lyndon-1975,Romance
barry-lyndon-1975,War
barry-lyndon-1975,History
the-lure-2015,Horror
the-lure-2015,Music
the-lure-2015,Romance
the-lure-2015,Fantasy
the-lure-2015,Thriller
david-lynch-the-art-life-2016,Documentary
the-piano-teacher-2001,Drama
the-piano-teacher-2001,Romance
certain-women-2016,Drama
festival-1967,Documentary
festival-1967,Music
poison-1951,Comedy
meantime-1983,Drama
meantime-1983,Comedy
the-breaking-point-1950,Crime
the-breaking-point-1950,Drama
stalker-1979,Science Fiction
stalker-1979,Drama
lost-in-america-1985,Comedy
largent-1983,Crime
largent-1983,Drama
the-lodger-a-story-of-the-london-fog-1927,Crime
the-lodger-a-story-of-the-london-fog-1927,Thriller
the-lodger-a-story-of-the-london-fog-1927,Mystery
césar-1936,Comedy
césar-1936,Drama
fanny-1932,Comedy
fanny-1932,Drama
marius-1931,Comedy
marius-1931,Drama
marius-1931,Romance
they-live-by-night-1948,Crime
they-live-by-night-1948,Romance
they-live-by-night-1948,Drama
taipei-story-1985,Drama
law-of-the-border-1966,Crime
law-of-the-border-1966,Drama
limite-1931,Drama
limite-1931,Adventure
revenge-1989,Action
revenge-1989,Drama
mysterious-object-at-noon-2000,Documentary
mysterious-object-at-noon-2000,Drama
mysterious-object-at-noon-2000,Mystery
insiang-1976,Drama
ghost-world-2001,Comedy
ghost-world-2001,Drama
dheepan-2015,Crime
dheepan-2015,Drama
othello-1951,Drama
rumble-fish-1983,Crime
rumble-fish-1983,Drama
rumble-fish-1983,Romance
tampopo-1985,Comedy
woman-of-the-year-1942,Comedy
woman-of-the-year-1942,Romance
woman-of-the-year-1942,Drama
buena-vista-social-club-1999,Documentary
buena-vista-social-club-1999,Music
blowup-1966,Drama
blowup-1966,Mystery
blowup-1966,Thriller
being-there-1979,Comedy
being-there-1979,Drama
multiple-maniacs-1970,Crime
multiple-maniacs-1970,Comedy
multiple-maniacs-1970,Horror
canoa-a-shameful-memory-1976,History
canoa-a-shameful-memory-1976,Crime
canoa-a-shameful-memory-1976,Drama
canoa-a-shameful-memory-1976,Thriller
45-years-2015,Drama
45-years-2015,Romance
mildred-pierce-1945,Crime
mildred-pierce-1945,Drama
before-midnight-2013,Romance
before-midnight-2013,Drama
before-sunset-2004,Drama
before-sunset-2004,Romance
before-sunrise-1995,Drama
before-sunrise-1995,Romance
women-on-the-verge-of-a-nervous-breakdown-1988,Comedy
women-on-the-verge-of-a-nervous-breakdown-1988,Drama
the-tree-of-wooden-clogs-1978,Drama
cameraperson-2016,Documentary
black-girl-1966,Drama
fox-and-his-friends-1975,Drama
something-wild-1961,Drama
his-girl-friday-1940,Comedy
his-girl-friday-1940,Romance
his-girl-friday-1940,Drama
roma-1972,Comedy
roma-1972,Drama
the-asphalt-jungle-1950,Crime
the-asphalt-jungle-1950,Drama
heart-of-a-dog-2015,Documentary
the-squid-and-the-whale-2005,Comedy
the-squid-and-the-whale-2005,Drama
oneeyed-jacks-1961,Western
oneeyed-jacks-1961,Drama
punchdrunk-love-2002,Romance
punchdrunk-love-2002,Drama
punchdrunk-love-2002,Comedy
dreams-1990,Fantasy
dreams-1990,Drama
lone-wolf-and-cub-white-heaven-in-hell-1974,Action
lone-wolf-and-cub-white-heaven-in-hell-1974,Adventure
lone-wolf-and-cub-white-heaven-in-hell-1974,Fantasy
lone-wolf-and-cub-white-heaven-in-hell-1974,Drama
lone-wolf-and-cub-white-heaven-in-hell-1974,Thriller
lone-wolf-and-cub-baby-cart-in-the-land-of-demons-1973,Action
lone-wolf-and-cub-baby-cart-in-the-land-of-demons-1973,Crime
lone-wolf-and-cub-baby-cart-in-the-land-of-demons-1973,Thriller
lone-wolf-and-cub-baby-cart-in-the-land-of-demons-1973,Adventure
lone-wolf-and-cub-baby-cart-in-peril-1972,Action
lone-wolf-and-cub-baby-cart-in-peril-1972,Adventure
lone-wolf-and-cub-baby-cart-in-peril-1972,Thriller
lone-wolf-and-cub-baby-cart-to-hades-1972,Drama
lone-wolf-and-cub-baby-cart-to-hades-1972,Action
lone-wolf-and-cub-baby-cart-to-hades-1972,Adventure
lone-wolf-and-cub-baby-cart-to-hades-1972,Thriller
lone-wolf-and-cub-baby-cart-at-the-river-styx-1972,Action
lone-wolf-and-cub-baby-cart-at-the-river-styx-1972,Drama
lone-wolf-and-cub-baby-cart-at-the-river-styx-1972,Adventure
lone-wolf-and-cub-baby-cart-at-the-river-styx-1972,Thriller
lone-wolf-and-cub-sword-of-vengeance-1972,Drama
lone-wolf-and-cub-sword-of-vengeance-1972,Action
lone-wolf-and-cub-sword-of-vengeance-1972,Adventure
lone-wolf-and-cub-sword-of-vengeance-1972,Thriller
the-executioner-1963,Crime
the-executioner-1963,Mystery
boyhood-2014,Drama
pans-labyrinth-2006,Fantasy
pans-labyrinth-2006,Drama
pans-labyrinth-2006,War
dekalog-1989,Drama
dekalog-1989,TV Movie
beyond-the-valley-of-the-dolls-1970,Comedy
beyond-the-valley-of-the-dolls-1970,Drama
beyond-the-valley-of-the-dolls-1970,Music
valley-of-the-dolls-1967,Drama
valley-of-the-dolls-1967,Romance
blood-simple-1984,Crime
blood-simple-1984,Drama
blood-simple-1984,Thriller
cat-people-1942,Mystery
cat-people-1942,Horror
cat-people-1942,Romance
the-story-of-the-last-chrysanthemum-1939,Romance
the-story-of-the-last-chrysanthemum-1939,Drama
the-immortal-story-1968,Drama
the-immortal-story-1968,Romance
the-immortal-story-1968,TV Movie
chimes-at-midnight-1965,Comedy
chimes-at-midnight-1965,Drama
chimes-at-midnight-1965,History
chimes-at-midnight-1965,War
a-taste-of-honey-1961,Drama
ingrid-bergman-in-her-own-words-2015,Documentary
ingrid-bergman-in-her-own-words-2015,History
mccabe-mrs-miller-1971,Western
mccabe-mrs-miller-1971,Drama
the-new-world-2005,Drama
the-new-world-2005,History
the-new-world-2005,Romance
a-touch-of-zen-1970,Action
a-touch-of-zen-1970,Adventure
a-touch-of-zen-1970,Fantasy
muriel-or-the-time-of-return-1963,Drama
the-inlaws-1979,Action
the-inlaws-1979,Adventure
the-inlaws-1979,Comedy
the-inlaws-1979,Mystery
clouds-of-sils-maria-2014,Drama
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964,Comedy
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964,War
fantastic-planet-1973,Animation
fantastic-planet-1973,Science Fiction
here-comes-mr-jordan-1941,Comedy
here-comes-mr-jordan-1941,Fantasy
here-comes-mr-jordan-1941,Romance
la-chienne-1931,Drama
la-chienne-1931,Crime
le-amiche-1955,Drama
le-amiche-1955,Romance
kings-of-the-road-1976,Drama
wrong-move-1975,Drama
alice-in-the-cities-1974,Drama
the-player-1992,Mystery
the-player-1992,Drama
the-player-1992,Thriller
the-player-1992,Comedy
the-player-1992,Crime
the-naked-island-1960,Drama
in-a-lonely-place-1950,Thriller
in-a-lonely-place-1950,Drama
in-a-lonely-place-1950,Romance
in-a-lonely-place-1950,Mystery
phoenix-2014,Drama
faces-of-november-1964,Documentary
crisis-behind-a-presidential-commitment-1963,Documentary
adventures-on-the-new-frontier-1961,Documentary
adventures-on-the-new-frontier-1961,TV Movie
primary-1960,Documentary
barcelona-1994,Comedy
barcelona-1994,Drama
barcelona-1994,Romance
only-angels-have-wings-1939,Romance
only-angels-have-wings-1939,Adventure
only-angels-have-wings-1939,Drama
a-poem-is-a-naked-person-1974,Documentary
a-poem-is-a-naked-person-1974,Music
a-brighter-summer-day-1991,Crime
a-brighter-summer-day-1991,Drama
a-brighter-summer-day-1991,Romance
the-manchurian-candidate-1962,Thriller
the-manchurian-candidate-1962,Drama
paris-belongs-to-us-1961,Mystery
paris-belongs-to-us-1961,Drama
paris-belongs-to-us-1961,Thriller
i-knew-her-well-1965,Drama
the-graduate-1967,Drama
the-graduate-1967,Romance
the-graduate-1967,Comedy
the-kid-1921,Comedy
the-kid-1921,Drama
death-by-hanging-1968,Comedy
death-by-hanging-1968,Drama
the-new-land-1972,Drama
the-new-land-1972,Western
the-new-land-1972,History
the-emigrants-1971,Drama
the-emigrants-1971,History
the-emigrants-1971,Western
gilda-1946,Romance
gilda-1946,Drama
gilda-1946,Thriller
inside-llewyn-davis-2013,Drama
inside-llewyn-davis-2013,Music
the-american-friend-1977,Drama
the-american-friend-1977,Thriller
the-american-friend-1977,Crime
bitter-rice-1949,Drama
bitter-rice-1949,Crime
lady-snowblood-2-love-song-of-vengeance-1974,Action
lady-snowblood-2-love-song-of-vengeance-1974,Drama
lady-snowblood-2-love-song-of-vengeance-1974,Thriller
lady-snowblood-1973,Action
lady-snowblood-1973,Crime
lady-snowblood-1973,Drama
burroughs-the-movie-1983,Documentary
speedy-1928,Comedy
jellyfish-eyes-2013,Science Fiction
jellyfish-eyes-2013,Animation
jellyfish-eyes-2013,Comedy
jellyfish-eyes-2013,Fantasy
jellyfish-eyes-2013,Drama
dont-look-back-1967,Documentary
dont-look-back-1967,Music
apur-sansar-1959,Drama
aparajito-1956,Drama
pather-panchali-1955,Drama
pather-panchali-1955,History
in-cold-blood-1967,Crime
in-cold-blood-1967,Drama
in-cold-blood-1967,Thriller
in-cold-blood-1967,History
code-unknown-2000,Drama
mulholland-drive-2001,Thriller
mulholland-drive-2001,Drama
mulholland-drive-2001,Mystery
a-special-day-1977,Drama
a-special-day-1977,Romance
the-brood-1979,Horror
the-brood-1979,Science Fiction
moonrise-kingdom-2012,Comedy
moonrise-kingdom-2012,Drama
moonrise-kingdom-2012,Romance
a-room-with-a-view-1986,Drama
a-room-with-a-view-1986,Romance
mister-johnson-1990,Drama
breaker-morant-1980,Drama
breaker-morant-1980,History
breaker-morant-1980,War
blind-chance-1987,Drama
two-days-one-night-2014,Drama
dressed-to-kill-1980,Thriller
dressed-to-kill-1980,Mystery
dressed-to-kill-1980,Horror
day-for-night-1973,Comedy
day-for-night-1973,Drama
the-french-lieutenants-woman-1981,Drama
the-french-lieutenants-woman-1981,Romance
the-french-lieutenants-woman-1981,History
my-beautiful-laundrette-1985,Comedy
my-beautiful-laundrette-1985,Drama
my-beautiful-laundrette-1985,Romance
here-is-your-life-1966,Drama
here-is-your-life-1966,History
the-black-stallion-1979,Family
the-black-stallion-1979,Adventure
the-fisher-king-1991,Comedy
the-fisher-king-1991,Drama
the-bridge-1959,Drama
the-bridge-1959,History
the-bridge-1959,War
a-master-builder-2013,Drama
valerie-and-her-week-of-wonders-1970,Fantasy
valerie-and-her-week-of-wonders-1970,Adventure
valerie-and-her-week-of-wonders-1970,Drama
state-of-siege-1972,Thriller
state-of-siege-1972,Drama
the-confession-1970,Drama
the-confession-1970,Thriller
the-merchant-of-four-seasons-1972,Drama
the-rose-1979,Drama
the-rose-1979,Music
the-rose-1979,Romance
limelight-1952,Romance
limelight-1952,Drama
limelight-1952,Music
le-silence-de-la-mer-1949,Drama
le-silence-de-la-mer-1949,War
odd-man-out-1947,Crime
odd-man-out-1947,Drama
odd-man-out-1947,Thriller
the-thin-blue-line-1988,Crime
the-thin-blue-line-1988,Documentary
vernon-florida-1981,Documentary
gates-of-heaven-1978,Documentary
ride-the-pink-horse-1947,Drama
ride-the-pink-horse-1947,Mystery
ride-the-pink-horse-1947,Thriller
the-soft-skin-1964,Drama
the-soft-skin-1964,Romance
watership-down-1978,Adventure
watership-down-1978,Animation
watership-down-1978,Drama
satyricon-1969,Comedy
satyricon-1969,Drama
satyricon-1969,History
a-day-in-the-country-1946,Drama
a-day-in-the-country-1946,Romance
a-day-in-the-country-1946,Comedy
dont-look-now-1973,Thriller
dont-look-now-1973,Drama
dont-look-now-1973,Horror
every-man-for-himself-1980,Drama
la-ciénaga-2001,Drama
the-palm-beach-story-1942,Comedy
the-palm-beach-story-1942,Romance
my-winnipeg-2007,Documentary
my-winnipeg-2007,Drama
my-winnipeg-2007,Comedy
the-bitter-tears-of-petra-von-kant-1972,Drama
the-bitter-tears-of-petra-von-kant-1972,Romance
safe-1995,Drama
tootsie-1982,Comedy
tootsie-1982,Romance
sworn-to-the-drum-a-tribute-to-francisco-aguabella-1995,Documentary
the-maestro-king-of-the-cowboy-artists-1995,Documentary
the-maestro-king-of-the-cowboy-artists-1995,Music
yum-yum-yum-a-taste-of-the-cajun-and-creole-cooking-of-louisiana-1990,Documentary
gaptoothed-women-1987,Documentary
in-heaven-there-is-no-beer-1984,Documentary
in-heaven-there-is-no-beer-1984,Music
sprout-wings-and-fly-1983,Documentary
sprout-wings-and-fly-1983,Music
garlic-is-as-good-as-ten-mothers-1980,Documentary
always-for-pleasure-1978,Documentary
hot-pepper-1973,Documentary
hot-pepper-1973,Music
dry-wood-1973,Documentary
a-well-spent-life-1971,Documentary
a-well-spent-life-1971,Music
spend-it-all-1972,Documentary
spend-it-all-1972,Music
god-respects-us-when-we-work-but-loves-us-when-we-dance-1968,Documentary
the-blues-accordin-to-lightnin-hopkins-1968,Documentary
the-blues-accordin-to-lightnin-hopkins-1968,Music
it-happened-one-night-1934,Comedy
it-happened-one-night-1934,Romance
ride-in-the-whirlwind-1966,Western
ride-in-the-whirlwind-1966,Thriller
ride-in-the-whirlwind-1966,Drama
the-shooting-1966,Western
the-shooting-1966,Mystery
la-dolce-vita-1960,Comedy
la-dolce-vita-1960,Drama
my-darling-clementine-1946,Western
my-darling-clementine-1946,Drama
my-darling-clementine-1946,Romance
parade-1974,TV Movie
parade-1974,Comedy
jour-de-fête-1949,Comedy
sundays-and-cybele-1962,Drama
the-innocents-1961,Horror
the-innocents-1961,Mystery
the-innocents-1961,Drama
macbeth-1971,War
macbeth-1971,Drama
eraserhead-1977,Horror
eraserhead-1977,Science Fiction
all-that-jazz-1979,Drama
y-tu-mamá-también-2001,Drama
y-tu-mamá-también-2001,Romance
tie-me-up-tie-me-down-1989,Comedy
tie-me-up-tie-me-down-1989,Romance
tie-me-up-tie-me-down-1989,Drama
love-streams-1984,Drama
the-big-chill-1983,Comedy
the-big-chill-1983,Drama
a-room-in-town-1982,Drama
a-room-in-town-1982,Romance
donkey-skin-1970,Fantasy
donkey-skin-1970,Comedy
donkey-skin-1970,Music
donkey-skin-1970,Romance
the-young-girls-of-rochefort-1967,Romance
the-young-girls-of-rochefort-1967,Comedy
the-young-girls-of-rochefort-1967,Drama
the-umbrellas-of-cherbourg-1964,Drama
the-umbrellas-of-cherbourg-1964,Romance
bay-of-angels-1963,Romance
bay-of-angels-1963,Drama
lola-1961,Drama
lola-1961,Romance
scanners-1981,Science Fiction
scanners-1981,Horror
a-hard-days-night-1964,Comedy
a-hard-days-night-1964,Music
judex-1963,Crime
judex-1963,Thriller
judex-1963,Mystery
red-river-1948,Western
like-someone-in-love-2012,Drama
il-sorpasso-1962,Drama
il-sorpasso-1962,Comedy
il-sorpasso-1962,Adventure
master-of-the-house-1925,Drama
breaking-the-waves-1996,Drama
breaking-the-waves-1996,Romance
riot-in-cell-block-11-1954,Crime
riot-in-cell-block-11-1954,Drama
the-freshman-1925,Comedy
the-freshman-1925,Romance
the-great-beauty-2013,Drama
persona-1966,Drama
fantastic-mr-fox-2009,Adventure
fantastic-mr-fox-2009,Animation
fantastic-mr-fox-2009,Comedy
fantastic-mr-fox-2009,Family
a-brief-history-of-time-1991,Documentary
king-of-the-hill-1993,Drama
king-of-the-hill-1993,History
tess-1979,Drama
tess-1979,Romance
foreign-correspondent-1940,Thriller
foreign-correspondent-1940,Mystery
foreign-correspondent-1940,Action
blue-is-the-warmest-color-2013,Romance
blue-is-the-warmest-color-2013,Drama
the-long-day-closes-1992,Drama
la-vie-de-bohème-1992,Comedy
la-vie-de-bohème-1992,Drama
la-vie-de-bohème-1992,Romance
its-a-mad-mad-mad-mad-world-1963,Action
its-a-mad-mad-mad-mad-world-1963,Adventure
its-a-mad-mad-mad-mad-world-1963,Comedy
its-a-mad-mad-mad-mad-world-1963,Crime
thief-1981,Crime
thief-1981,Thriller
thief-1981,Drama
the-housemaid-1960,Crime
the-housemaid-1960,Drama
trances-1981,Documentary
trances-1981,Music
dry-summer-1963,Drama
dry-summer-1963,Crime
dry-summer-1963,Western
a-river-called-titas-1973,Drama
a-river-called-titas-1973,Family
redes-1936,Drama
touki-bouki-1973,Drama
touki-bouki-1973,Romance
nashville-1975,Drama
nashville-1975,Comedy
nashville-1975,Music
investigation-of-a-citizen-above-suspicion-1970,Drama
investigation-of-a-citizen-above-suspicion-1970,Thriller
frances-ha-2012,Comedy
frances-ha-2012,Drama
city-lights-1931,Comedy
city-lights-1931,Drama
city-lights-1931,Romance
zatoichis-conspiracy-1973,Action
zatoichis-conspiracy-1973,Drama
zatoichis-conspiracy-1973,Adventure
zatoichi-in-desperation-1972,Adventure
zatoichi-in-desperation-1972,Action
zatoichi-in-desperation-1972,Drama
zatoichi-at-large-1972,Adventure
zatoichi-at-large-1972,Action
zatoichi-at-large-1972,Drama
zatoichi-meets-the-onearmed-swordsman-1971,Adventure
zatoichi-meets-the-onearmed-swordsman-1971,Action
zatoichi-meets-the-onearmed-swordsman-1971,Drama
zatoichi-goes-to-the-fire-festival-1970,Adventure
zatoichi-goes-to-the-fire-festival-1970,Action
zatoichi-goes-to-the-fire-festival-1970,Drama
zatoichi-meets-yojimbo-1970,Adventure
zatoichi-meets-yojimbo-1970,Action
zatoichi-meets-yojimbo-1970,Drama
samaritan-zatoichi-1968,Adventure
samaritan-zatoichi-1968,Action
samaritan-zatoichi-1968,Drama
zatoichi-and-the-fugitives-1968,Adventure
zatoichi-and-the-fugitives-1968,Action
zatoichi-and-the-fugitives-1968,Drama
zatoichi-challenged-1967,Adventure
zatoichi-challenged-1967,Action
zatoichi-challenged-1967,Drama
zatoichi-the-outlaw-1967,Adventure
zatoichi-the-outlaw-1967,Action
zatoichi-the-outlaw-1967,Drama
zatoichis-cane-sword-1967,Adventure
zatoichis-cane-sword-1967,Action
zatoichis-cane-sword-1967,Drama
zatoichis-pilgrimage-1966,Drama
zatoichis-pilgrimage-1966,Action
zatoichis-pilgrimage-1966,Adventure
zatoichis-vengeance-1966,Action
zatoichis-vengeance-1966,Drama
zatoichis-vengeance-1966,Adventure
zatoichi-and-the-chess-expert-1965,Adventure
zatoichi-and-the-chess-expert-1965,Action
zatoichi-and-the-chess-expert-1965,Drama
zatoichi-and-the-doomed-man-1965,Adventure
zatoichi-and-the-doomed-man-1965,Action
zatoichi-and-the-doomed-man-1965,Drama
zatoichis-revenge-1965,Adventure
zatoichis-revenge-1965,Action
zatoichis-revenge-1965,Drama
adventures-of-zatoichi-1964,Adventure
adventures-of-zatoichi-1964,Action
adventures-of-zatoichi-1964,Drama
fight-zatoichi-fight-1964,Adventure
fight-zatoichi-fight-1964,Action
fight-zatoichi-fight-1964,Drama
zatoichis-flashing-sword-1964,Action
zatoichis-flashing-sword-1964,Drama
zatoichis-flashing-sword-1964,Adventure
zatoichi-and-the-chest-of-gold-1964,Action
zatoichi-and-the-chest-of-gold-1964,Drama
zatoichi-and-the-chest-of-gold-1964,Adventure
zatoichi-on-the-road-1963,Adventure
zatoichi-on-the-road-1963,Action
zatoichi-on-the-road-1963,Drama
zatoichi-on-the-road-1963,History
zatoichi-the-fugitive-1963,Adventure
zatoichi-the-fugitive-1963,Action
zatoichi-the-fugitive-1963,Drama
new-tale-of-zatoichi-1963,Action
new-tale-of-zatoichi-1963,Drama
new-tale-of-zatoichi-1963,Adventure
the-tale-of-zatoichi-continues-1962,Adventure
the-tale-of-zatoichi-continues-1962,Action
the-tale-of-zatoichi-continues-1962,Drama
the-tale-of-zatoichi-1962,Adventure
the-tale-of-zatoichi-1962,Action
the-tale-of-zatoichi-1962,Drama
la-notte-1961,Drama
la-notte-1961,Romance
the-uninvited-1944,Mystery
